Código SNISB,Nome da Barragem,Capacidade (hm3),Classe de Capacidade,Altura Acima da Fundação (m),Classe de Altura,Altura Acima do Terreno (m),Município,UF,Uso Principal,Espelho D'água,Fiscalizador,Latitude,Longitude,Categoria de Risco,Classe de DPA,Latitude (Graus),Longitude (Graus),ESRI_OID,x,y
63,Pai Mané,2.12,V < 3 hm³,14,10 m < h < 15 m,14,DOIS RIACHOS,AL,Regularização de vazão,Açude Pai Mané,ANA,"09º21'27.0""S","37º00'48.0""W",Médio,Alto,-9.3577501765,-37.0134825688,3367,-37.01348256899996,-9.357750176999957
64,Tremedal,23.75,3 hm³ < V < 75 hm³,32,15 m < h < 30 m,26,TREMEDAL,BA,Abastecimento humano,Açude Tremedal,ANA,"14º58'50.0""S","41º24'14.0""W",Médio,Alto,-14.9805555556,-41.404027777799996,3557,-41.40402777799994,-14.980555555999956
65,Calabouço,1.44,V < 3 hm³,15.700000000000001,15 m < h < 30 m,15.700000000000001,PASSA E FICA,RN,Aquicultura,Açude Calabouço,ANA,"06º26'56.0""S","35º39'3.0""W",Alto,Alto,-6.449111111100001,-35.6509166667,3294,-35.65091666699993,-6.449111110999979
66,Nossa Senhora de Fátima,3.02,3 hm³ < V < 75 hm³,14.9,10 m < h < 15 m,14.9,CRISTALINA,GO,Irrigação,,ANA,"16º04'8.0""S","47º35'45.0""W",Alto,Baixo,-16.0690898159,-47.5958562116,3545,-47.595856211999944,-16.069089815999973
67,Barragem no rio Samambaia,3.0500000000000003,3 hm³ < V < 75 hm³,9.06,h < 10 m,9.06,CRISTALINA,GO,Irrigação,,ANA,"16º25'41.0""S","47º32'35.0""W",Alto,Baixo,-16.428333333300003,-47.5430555556,3538,-47.543055555999956,-16.428333332999955
68,Barragem do Pivô 1 ,3.8000000000000003,3 hm³ < V < 75 hm³,9.120000000000001,h < 10 m,9.120000000000001,CRISTALINA,GO,Irrigação,Represa Agriter I,ANA,"16º19'37.0""S","47º34'46.0""W",Alto,Baixo,-16.3271944444,-47.5794722222,3539,-47.579472221999936,-16.32719444399993
69,Fazenda Maringa e Fazenda Paraiso  ,3.35,3 hm³ < V < 75 hm³,15,10 m < h < 15 m,13,CRISTALINA,GO,Irrigação,Barragem Fazenda Poço Claro ou Lamerão,ANA,"16º05'24.0""S","47º34'5.0""W",Alto,Baixo,-16.0900833333,-47.5681388889,3544,-47.568138888999954,-16.09008333299994
70,Lagoa Formosa,0.78,V < 3 hm³,6,h < 10 m,6,PLANALTINA,GO,Irrigação,Barragem Lagoa Formosa,ANA,"15º28'44.0""S","47º33'18.0""W",Médio,Médio,-15.479000000000001,-47.55525,3537,-47.555249999999944,-15.478999999999928
72,Barragem de Águas Claras,3.9,3 hm³ < V < 75 hm³,17,h < 10 m,8,CALDAS,MG,Regularização de vazão,Represa no Ribeirão das Antas,ANA,"21º57'37.0""S","46º31'52.0""W",Médio,Alto,-21.9605277778,-46.531333333300005,3201,-46.531333332999964,-21.96052777799997
74,Lagoa da Serra,4,3 hm³ < V < 75 hm³,7.47,h < 10 m,7.47,CAIÇARA,PB,Irrigação,Barragem Lagoa da Serra,ANA,"06º31'17.0""S","35º23'21.0""W",Alto,Baixo,-6.5214166667,-35.3894166667,3293,-35.38941666699998,-6.521416666999926
75,Ipanema I,1.12,V < 3 hm³,16.43,15 m < h < 30 m,16.43,ÁGUAS BELAS,PE,Regularização de vazão,Açude Ipanema,ANA,"09º05'26.0""S","37º09'37.0""W",Médio,Alto,-9.09075,-37.160305555600004,3364,-37.16030555599997,-9.090749999999957
77,Fazenda Vinagre,0.64,V < 3 hm³,5.15,h < 10 m,5.15,PATU,RN,Abastecimento humano,Barragem Fazenda Vinagre,ANA,"06º09'1.0""S","37º32'27.0""W",Médio,Médio,-6.1502777778,-37.5410277778,3259,-37.54102777799994,-6.150277777999975
79,Barragem II,16,3 hm³ < V < 75 hm³,25,15 m < h < 30 m,24,CANDIOTA,RS,Industrial,Barragem II da UTE Candiota,ANA,"31º32'27.0""S","53º40'17.0""W",Baixo,Alto,-31.541,-53.671388888900005,3215,-53.67138888899996,-31.54099999999994
80,PCH Atibaia,2.8000000000000003,V < 3 hm³,11,h < 10 m,9,ATIBAIA,SP,Recreação,Represa Usina de Atibaia,ANA,"23º04'36.0""S","46º38'20.0""W",Médio,Alto,-23.0769166667,-46.6389444444,3205,-46.63894444399995,-23.076916666999978
82,Barragem Lago Hotel Bocaina,1.1500000000000001,V < 3 hm³,7.72,h < 10 m,7.72,BANANAL,SP,Recreação,Represa Bocaina,ANA,"22º48'40.0""S","44º27'3.0""W",Baixo,Alto,-22.8111388889,-44.450861111100004,3204,-44.45086111099994,-22.81113888899995
83,São Nicolau,1.73,V < 3 hm³,10,h < 10 m,10,CRISTALINA,GO,Irrigação, ,ANA,"16º13'32.0""S","47º25'54.0""W",Não se Aplica,Baixo,-16.225611111099997,-47.4318888889,3543,-47.431888888999936,-16.225611110999978
85,Fazenda Alvorada - Barragem 03,0.75,V < 3 hm³,10,h < 10 m,10,CRISTALINA,GO,Irrigação,,ANA,"16º14'20.0""S","47º24'2.0""W",Não se Aplica,Baixo,-16.2388888889,-47.4008333333,3541,-47.40083333299998,-16.238888888999952
86,"Moraes, Santa Fé, São Nicolau e Ponta Negra",3.44,3 hm³ < V < 75 hm³,16,15 m < h < 30 m,16,CRISTALINA,GO,Irrigação, ,ANA,"16º13'51.0""S","47º24'32.0""W",Médio,Baixo,-16.2310833333,-47.4090555556,3542,-47.40905555599994,-16.231083332999958
118,Ingazeira,48.728,3 hm³ < V < 75 hm³,25.5,10 m < h < 15 m,14.6,INGAZEIRA,PE,Abastecimento humano,,APAC,"07º38'38.0""S","37º24'55.0""W",Baixo,Alto,-7.6440555556000005,-37.4155,3355,-37.41549999999995,-7.644055555999955
122,Panelas II,16.885,3 hm³ < V < 75 hm³,55,Sem Informação,,CUPIRA,PE,Defesa contra inundações,,APAC,"08º36'21.0""S","35º53'38.0""W",Baixo,Baixo,-8.6058611111,-35.8941111111,3327,-35.89411111099997,-8.605861110999967
126,Igarapeba,68.75,3 hm³ < V < 75 hm³,60.5,Sem Informação,,SÃO BENEDITO DO SUL,PE,Defesa contra inundações,,APAC,"08º48'7.0""S","35º53'11.0""W",Baixo,Baixo,-8.802222222200001,-35.8863888889,3324,-35.88638888899993,-8.802222221999955
136,Jaburu I,138.12,75 hm³ < V < 200 hm³,51.75,30 m < h < 70 m,46,UBAJARA,CE,Abastecimento humano,Açude Jaburu I,ANA,"03º51'54.0""S","41º06'47.0""W",Alto,Alto,-3.8650833333,-41.1132777778,3225,-41.11327777799994,-3.8650833329999728
138,Barragem São José,3.48,3 hm³ < V < 75 hm³,18.400000000000002,15 m < h < 30 m,18.400000000000002,POÇO VERDE,SE,Abastecimento humano,,ANA,"10º42'46.0""S","38º06'3.0""W",Alto,Alto,-10.712777777800001,-38.1011111111,3485,-38.101111110999966,-10.712777777999975
140,Morojozinho,3.051,3 hm³ < V < 75 hm³,9.1,Sem Informação,,NAZARÉ DA MATA,PE,Abastecimento humano,,APAC,"07º43'33.0""S","35º16'29.0""W",Baixo,Baixo,-7.725972222199999,-35.274777777800004,3332,-35.27477777799993,-7.725972221999939
141,Engenho Maranhão,52.925000000000004,3 hm³ < V < 75 hm³,24,Sem Informação,,IPOJUCA,PE,Abastecimento humano,,APAC,"08º22'18.0""S","35º08'34.0""W",Baixo,Baixo,-8.371666666700001,-35.1429444444,3329,-35.142944443999966,-8.371666666999943
148,Santana do Trairi,1.6400000000000001,V < 3 hm³,13.91,10 m < h < 15 m,13.91,SÃO BENTO DO TRAIRÍ,RN,Irrigação, ,ANA,"06º22'50.0""S","36º02'8.0""W",Alto,Médio,-6.3805555556,-36.0355555556,3297,-36.03555555599996,-6.380555555999933
160,Santa Helena,241,V > 200 hm³,27,15 m < h < 30 m,27,CAMAÇARI,BA,Abastecimento humano,Represa de Santa Helena,INEMA/BA,"12º33'43.0""S","38º09'37.0""W",Baixo,Alto,-12.5621369691,-38.1603300932,3469,-38.16033009299997,-12.562136968999937
733,BARRAGEM I (Córrego Feijão),11.6,3 hm³ < V < 75 hm³,87,70 m < h < 100 m,87,BRUMADINHO,MG,Contenção de rejeitos de mineração,,DNPM,"20º07'8.0""S","44º07'12.0""W",Baixo,Alto,-20.1188888889,-44.12,3197,-44.11999999999995,-20.118888888999948
737,BARRAGEM IV (Córrego do Feijão),0.23800000000000002,V < 3 hm³,13.4,10 m < h < 15 m,13.4,BRUMADINHO,MG,Contenção de rejeitos de mineração,,DNPM,"20º08'12.0""S","44º07'13.0""W",Alto,Baixo,-20.1366666667,-44.1202777778,3199,-44.120277777999945,-20.13666666699993
426,Ratinho I,0.05,V < 3 hm³,8.52,h < 10 m,7.5200000000000005,MUCUGÊ,BA,Irrigação,,INEMA/BA,"12º54'26.0""S","41º33'59.0""W",Médio,Alto,-12.9073611111,-41.566555555600004,3583,-41.56655555599997,-12.907361110999943
428,Ratinho II,0.005,V < 3 hm³,5.07,h < 10 m,5.07,MUCUGÊ,BA,Irrigação,,INEMA/BA,"12º54'31.0""S","41º34'2.0""W",Alto,Baixo,-12.9088055556,-41.5674722222,3582,-41.567472221999935,-12.908805555999948
436,Crisciúma,1.439,V < 3 hm³,9.56,h < 10 m,9.56,JEQUIÉ,BA,Abastecimento humano,Barragem do Cajueiro,INEMA/BA,"13º56'36.0""S","39º58'32.0""W",Médio,Alto,-13.9435277778,-39.9756944444,3565,-39.97569444399994,-13.943527777999975
438,Fonte Velha,0.4,V < 3 hm³,16,15 m < h < 30 m,16,JAGUARARI,BA,Abastecimento humano,,INEMA/BA,"10º16'3.0""S","40º11'54.0""W",Alto,Alto,-10.2675555556,-40.198527777799995,3492,-40.19852777799997,-10.267555555999934
439,Grande,0.278,V < 3 hm³,6,h < 10 m,6,RIACHÃO DO JACUÍPE,BA,Abastecimento humano,,INEMA/BA,"11º48'2.0""S","39º24'.0""W",Alto,Alto,-11.8005555556,-39.400138888899995,3471,-39.40013888899995,-11.80055555599995
443,Iguape,4.2,3 hm³ < V < 75 hm³,15,10 m < h < 15 m,15,ILHÉUS,BA,Abastecimento humano,Barragem do Iguape,INEMA/BA,"14º44'45.0""S","39º04'57.0""W",Médio,Alto,-14.7460833333,-39.0826388889,3561,-39.08263888899995,-14.746083332999945
429,Ratinho III,0.078,V < 3 hm³,8.24,h < 10 m,6.24,MUCUGÊ,BA,Irrigação,,INEMA/BA,"12º55'15.0""S","41º34'5.0""W",Médio,Alto,-12.9209444444,-41.5682777778,3580,-41.56827777799998,-12.920944443999929
430,Santa Cruz III,0.8210000000000001,V < 3 hm³,11.5,10 m < h < 15 m,11.5,MUCUGÊ,BA,Irrigação,,INEMA/BA,"12º48'57.0""S","41º37'27.0""W",Não se Aplica,Alto,-12.8159194441,-41.6242121699,3466,-41.624212169999964,-12.815919443999974
431,Santa Terezinha,0.325,V < 3 hm³,4,h < 10 m,4,MACAÚBAS,BA,Abastecimento humano,,INEMA/BA,"13º00'42.0""S","42º24'47.0""W",Alto,Alto,-13.0119444444,-42.4130555556,3577,-42.41305555599996,-13.011944443999937
432,Zabumbão,60.853,3 hm³ < V < 75 hm³,65,30 m < h < 70 m,65,PARAMIRIM,BA,Abastecimento humano,Barragem do Zabumbão,INEMA/BA,"13º26'20.0""S","42º12'52.0""W",Alto,Alto,-13.4388888889,-42.2147222222,3569,-42.21472222199998,-13.43888888899994
434,Aipim,2.278,V < 3 hm³,30,15 m < h < 30 m,30,ANTÔNIO GONÇALVES,BA,Abastecimento humano,Açude Pindobaçu,INEMA/BA,"10º35'48.0""S","40º20'35.0""W",Médio,Alto,-10.5969444444,-40.3430555556,3487,-40.34305555599997,-10.596944443999973
435,Cobre,2.34,V < 3 hm³,19,15 m < h < 30 m,19,SALVADOR,BA,Recreação,Represa do Cobre,INEMA/BA,"12º53'31.0""S","38º27'39.0""W",Alto,Alto,-12.892222222200001,-38.4611111111,3584,-38.46111111099998,-12.89222222199993
453,Piau,3.0500000000000003,3 hm³ < V < 75 hm³,19,15 m < h < 30 m,19,SALINAS DA MARGARIDA,BA,Abastecimento humano,SEM NOME,INEMA/BA,"12º53'19.0""S","38º47'52.0""W",Alto,Alto,-12.888833333300001,-38.7978333333,3585,-38.79783333299997,-12.88883333299998
449,Ipitanga II,4.6000000000000005,3 hm³ < V < 75 hm³,21,15 m < h < 30 m,21,SALVADOR,BA,Abastecimento humano,Barragem do Ipitanga II,INEMA/BA,"12º51'34.0""S","38º23'49.0""W",Alto,Alto,-12.8597222222,-38.3972222222,3587,-38.39722222199998,-12.85972222199996
471,BARRAGEM - FAZENDA VALE DO SOSSEGO,0.215,V < 3 hm³,12,Sem Informação,,BRASÍLIA,DF,Irrigação,,ANA,"16º02'27.0""S","47º28'15.0""W",Médio,Médio,-16.0408888889,-47.471027777799996,3547,-47.47102777799995,-16.040888888999973
454,Rio da Dona,11.17,3 hm³ < V < 75 hm³,12,10 m < h < 15 m,12,SANTO ANTÔNIO DE JESUS,BA,Abastecimento humano,,INEMA/BA,"13º03'29.0""S","39º16'49.0""W",Médio,Alto,-13.0583333333,-39.2802777778,3575,-39.28027777799997,-13.05833333299995
460,Vista Bela,0.35800000000000004,V < 3 hm³,8,h < 10 m,8,SÃO DOMINGOS,BA,Abastecimento humano,,INEMA/BA,"11º29'34.0""S","39º28'17.0""W",Alto,Alto,-11.4927777778,-39.4713888889,3473,-39.47138888899997,-11.492777777999947
462,Água Fria II,6.457000000000001,3 hm³ < V < 75 hm³,21,15 m < h < 30 m,21,BARRA DO CHOÇA,BA,Abastecimento humano,Barragem Água Fria II,INEMA/BA,"14º54'43.0""S","40º34'17.0""W",Médio,Alto,-14.9120833333,-40.5715833333,3558,-40.57158333299998,-14.912083332999941
463,Aracatu,6.4,3 hm³ < V < 75 hm³,24,15 m < h < 30 m,24,ARACATU,BA,Abastecimento humano,,INEMA/BA,"14º26'57.0""S","41º31'49.0""W",Médio,Alto,-14.44925,-41.5303055556,3562,-41.53030555599997,-14.44924999999995
467, BARRAGEM Nº 05 - FAZENDA MANGA,0.871,V < 3 hm³,15,Sem Informação,,BRASÍLIA,DF,Irrigação,,ANA,"16º01'54.0""S","47º27'39.0""W",Médio,Médio,-16.03175,-47.461000000000006,3548,-47.460999999999956,-16.03174999999993
527,Fazenda Pedrinhas,0.315,V < 3 hm³,4,h < 10 m,4,RIO DE CONTAS,BA,Irrigação,,INEMA/BA,"13º45'33.0""S","41º34'14.0""W",Alto,Alto,-13.7594444444,-41.5708333333,3566,-41.57083333299994,-13.75944444399994
528,Manguinhas,0.033,V < 3 hm³,3.6,h < 10 m,3.6,MAIRI,BA,Abastecimento humano,,INEMA/BA,"11º36'34.0""S","40º17'53.0""W",Alto,Alto,-11.6095833333,-40.2983333333,3472,-40.29833333299996,-11.609583332999932
529,Prata,0.8270000000000001,V < 3 hm³,16,15 m < h < 30 m,16,SENHOR DO BONFIM,BA,Abastecimento humano,Barragem do Prata,INEMA/BA,"10º30'29.0""S","40º12'20.0""W",Médio,Alto,-10.5080555556,-40.2058333333,3489,-40.20583333299993,-10.508055555999931
530,Riacho de Santana,2.1670000000000003,V < 3 hm³,22.8,15 m < h < 30 m,22.8,RIACHO DE SANTANA,BA,Abastecimento humano,,INEMA/BA,"13º35'51.0""S","42º52'15.0""W",Médio,Alto,-13.5975,-42.8711111111,3567,-42.87111111099995,-13.597499999999968
531,São Bento II,1.1,V < 3 hm³,6,h < 10 m,6,BARRA DO MENDES,BA,Abastecimento humano,,INEMA/BA,"11º48'53.0""S","42º06'2.0""W",Alto,Alto,-11.8149166667,-42.1006666667,3470,-42.100666666999984,-11.814916666999977
556,Cachoeira Grande,3.6580000000000004,3 hm³ < V < 75 hm³,16,10 m < h < 15 m,14.84,JACOBINA,BA,Abastecimento humano,,INEMA/BA,"11º21'6.0""S","40º25'54.0""W",Médio,Alto,-11.3516666667,-40.4319444444,3474,-40.43194444399995,-11.35166666699996
557,Fazenda Brogodó e Olhos D'Água,0.184,V < 3 hm³,10,h < 10 m,10,MUCUGÊ,BA,Irrigação,,INEMA/BA,"13º05'9.0""S","41º29'35.0""W",Alto,Alto,-13.0861111111,-41.4930555556,3573,-41.493055555999945,-13.08611111099998
558,São Geraldo,0.02,V < 3 hm³,,h < 10 m,5,AMAMBAI,MS,Recreação,,IMASUL,"23º07'10.0""S","54º54'26.0""W",Médio,Médio,-23.1196388889,-54.9073888889,3209,-54.90738888899995,-23.11963888899993
559,Joanes I,19,3 hm³ < V < 75 hm³,19,15 m < h < 30 m,19,LAURO DE FREITAS,BA,Abastecimento humano,Barragem Cachoeirinha,INEMA/BA,"12º50'10.0""S","38º19'27.0""W",Médio,Alto,-12.8361944444,-38.3242777778,3465,-38.32427777799995,-12.836194443999943
560,Joanes II,128,75 hm³ < V < 200 hm³,12,10 m < h < 15 m,12,SIMÕES FILHO,BA,Abastecimento humano,Barragem de Joanes II,INEMA/BA,"12º40'27.0""S","38º22'42.0""W",Médio,Alto,-12.6744444444,-38.3786111111,3468,-38.37861111099994,-12.67444444399996
563,Pindobaçu,16.8,3 hm³ < V < 75 hm³,44,30 m < h < 70 m,44,PINDOBAÇU,BA,Abastecimento humano,,INEMA/BA,"10º47'50.0""S","40º24'17.0""W",Baixo,Alto,-10.797472222200001,-40.4047777778,3483,-40.40477777799998,-10.797472221999953
553,Apertado,108.69,75 hm³ < V < 200 hm³,27.2,15 m < h < 30 m,27.2,MUCUGÊ,BA,Abastecimento humano,Açude Apertado,INEMA/BA,"13º04'39.0""S","41º26'31.0""W",Médio,Alto,-13.077638888900001,-41.4420555556,3574,-41.44205555599996,-13.077638888999957
555,Botuporã,1.171,V < 3 hm³,7.17,h < 10 m,7.17,BOTUPORÃ,BA,Abastecimento humano,,INEMA/BA,"13º23'54.0""S","42º31'57.0""W",Alto,Alto,-13.398611111100001,-42.5325,3571,-42.53249999999997,-13.39861111099998
564,Ponto Novo,38.94,3 hm³ < V < 75 hm³,25.5,15 m < h < 30 m,25.5,PONTO NOVO,BA,Abastecimento humano,CGH Ponto Novo,INEMA/BA,"10º51'12.0""S","40º10'19.0""W",Baixo,Alto,-10.8535277778,-40.171972222200004,3481,-40.171972221999965,-10.853527777999943
565,São Paulo,1.472,V < 3 hm³,10,h < 10 m,10,SÃO FRANCISCO DO CONDE,BA,Industrial,,INEMA/BA,"12º40'48.0""S","38º34'1.0""W",Baixo,Alto,-12.6802222222,-38.567111111100004,3467,-38.567111110999974,-12.68022222199994
567,Brejinho Saladino I,0.999,V < 3 hm³,15,10 m < h < 15 m,15,IBICOARA,BA,Irrigação,,INEMA/BA,"13º27'56.0""S","41º25'17.0""W",Alto,Médio,-13.465555555600002,-41.421388888900005,3568,-41.42138888899996,-13.46555555599997
568,Brejinho Tonhão,0.314,V < 3 hm³,7.5,h < 10 m,7.5,IBICOARA,BA,Irrigação,,INEMA/BA,"13º25'18.0""S","41º26'37.0""W",Baixo,Médio,-13.4217308233,-41.4436516826,3570,-41.443651682999985,-13.421730822999962
1322,Barragem 2,0.256,V < 3 hm³,,h < 10 m,5.1000000000000005,BELA VISTA,MS,Dessedentação Animal,,IMASUL,"22º05'3.0""S","56º18'7.0""W",Médio,Baixo,-22.084444444400003,-56.3021944444,3211,-56.30219444399995,-22.084444443999928
1324,Barragem 1,0.41500000000000004,V < 3 hm³,,h < 10 m,7.8,BELA VISTA,MS,Dessedentação Animal,,IMASUL,"22º04'56.0""S","56º17'46.0""W",Médio,Médio,-22.0822777778,-56.2963611111,3212,-56.29636111099995,-22.082277777999934
1326,Barragem 2,0.35000000000000003,V < 3 hm³,,h < 10 m,3.91,ITAQUIRAÍ,MS,Irrigação,,IMASUL,"23º16'23.0""S","54º09'12.0""W",Médio,Médio,-23.2733333333,-54.1536111111,3208,-54.153611110999975,-23.273333332999982
1334,Arneiroz II,197.06,75 hm³ < V < 200 hm³,34.2,30 m < h < 70 m,34.2,ARNEIROZ,CE,Abastecimento humano,Açude Arneiroz II,SRH/CE,"06º16'3.0""S","40º13'12.0""W",Baixo,Alto,-6.2675231708,-40.2202094199,3272,-40.22020941999995,-6.267523170999937
1335,Canoas,69.25,3 hm³ < V < 75 hm³,,30 m < h < 70 m,50.800000000000004,ASSARÉ,CE,Abastecimento humano,Açude Canoas,SRH/CE,"06º56'49.0""S","39º56'26.0""W",Baixo,Alto,-6.9470378847,-39.9407285215,3337,-39.94072852099998,-6.947037884999929
1339,Descoberto,85.99,75 hm³ < V < 200 hm³,32.5,Sem Informação,,BRASÍLIA,DF,Abastecimento humano,Represa do Descoberto,ANA,"15º46'42.0""S","48º13'54.0""W",Médio,Alto,-15.7786111111,-48.2316666667,3520,-48.231666666999956,-15.778611110999975
1340,Santa Maria,84.33,75 hm³ < V < 200 hm³,45,Sem Informação,,BRASÍLIA,DF,Abastecimento humano,Represa Santa Maria,ANA,"15º40'4.0""S","47º57'12.0""W",Médio,Alto,-15.6677777778,-47.9536111111,3529,-47.95361111099993,-15.667777777999959
1341,Pipiripau,0.004,V < 3 hm³,9,Sem Informação,,BRASÍLIA,DF,Abastecimento humano,,ANA,"15º39'23.0""S","47º35'58.0""W",Médio,Médio,-15.6563888889,-47.5997222222,3530,-47.59972222199997,-15.65638888899997
1342,Torto,0.24,V < 3 hm³,,h < 10 m,6,BRASÍLIA,DF,Abastecimento humano,,ANA,"15º41'43.0""S","47º54'43.0""W",Médio,Alto,-15.6952777778,-47.9122222222,3526,-47.91222222199997,-15.695277777999934
1355,Acarape do Meio,31.5,3 hm³ < V < 75 hm³,33,30 m < h < 70 m,33,REDENÇÃO,CE,Abastecimento humano,Açude Acarape do Meio,SRH/CE,"04º11'39.0""S","38º48'30.0""W",Baixo,Alto,-4.194379548400001,-38.808561227400006,3222,-38.808561226999984,-4.194379547999972
1360,Batente ,33.51,3 hm³ < V < 75 hm³,12.5,10 m < h < 15 m,12.5,OCARA,CE,Abastecimento humano,Açude Batente,SRH/CE,"04º38'57.0""S","38º29'46.0""W",Baixo,Alto,-4.649270920199999,-38.4961923708,3223,-38.49619237099995,-4.649270919999935
1361,Adauto Bezerra ,5.25,3 hm³ < V < 75 hm³,14,10 m < h < 15 m,14,PEREIRO,CE,Abastecimento humano,Açude Pereiro,SRH/CE,"06º02'13.0""S","38º26'59.0""W",Baixo,Alto,-6.0369698831,-38.4498203624,3264,-38.44982036199997,-6.0369698829999265
1363,Cachoeira,34.33,3 hm³ < V < 75 hm³,25.5,15 m < h < 30 m,25.5,AURORA,CE,Abastecimento humano,,SRH/CE,"07º00'41.0""S","39º01'17.0""W",Baixo,Alto,-7.0113888889,-39.021388888900006,3343,-39.02138888899998,-7.011388888999932
1379,Taquara,274,V > 200 hm³,31,30 m < h < 70 m,31,CARIRÉ,CE,Abastecimento humano,,SRH/CE,"03º53'41.0""S","40º36'40.0""W",Baixo,Alto,-3.8948888889,-40.6111944444,3227,-40.61119444399998,-3.894888888999958
2983,LUPÉRCIO I - SEDE,0.153,V < 3 hm³,4,h < 10 m,4,CARIRI DO TOCANTINS,TO,Irrigação,,Naturatins,"11º48'29.0""S","49º15'28.0""W",Médio,Baixo,-11.8082777778,-49.2580277778,3461,-49.258027777999985,-11.808277777999933
2160,Barra Nova,0.033,V < 3 hm³,,10 m < h < 15 m,12,IATI,PE,Abastecimento humano,,APAC,"09º11'52.0""S","36º56'24.0""W",Alto,Alto,-9.1978611111,-36.94025,3305,-36.940249999999935,-9.197861110999952
2161,Gatos,6.2330000000000005,3 hm³ < V < 75 hm³,,15 m < h < 30 m,29.5,LAGOA DOS GATOS,PE,Abastecimento humano,,APAC,"08º37'15.0""S","35º51'33.0""W",Alto,Alto,-8.621111111100001,-35.8591944444,3326,-35.85919444399997,-8.621111110999948
2162,Serro Azul,303,V > 200 hm³,80,Sem Informação,,PALMARES,PE,Abastecimento humano,,APAC,"08º35'12.0""S","35º40'26.0""W",Alto,Alto,-8.5869166667,-35.6740277778,3328,-35.67402777799998,-8.586916666999969
2181,AGROPECUÁRIA PALMAS LTDA,0.597,V < 3 hm³,4.4,h < 10 m,4.4,CANUTAMA,AM,Aquicultura,,IPAAM/AM,"08º35'13.0""S","63º59'52.0""W",Médio,Baixo,-8.5872222222,-63.998000000000005,3454,-63.997999999999934,-8.58722222199998
2182,C. B. M. Agropecuária e Administradora LTDA,0.24300000000000002,V < 3 hm³,6.5,h < 10 m,6.5,MANACAPURU,AM,Aquicultura,,IPAAM/AM,"03º13'57.0""S","60º36'47.0""W",Médio,Baixo,-3.2326388889,-60.6131388889,3240,-60.61313888899997,-3.2326388889999293
2183,COOPERPEIXE,0.215,V < 3 hm³,12,10 m < h < 15 m,12,MANACAPURU,AM,Aquicultura,,IPAAM/AM,"03º10'27.0""S","60º42'49.0""W",Médio,Baixo,-3.1742222222,-60.7138611111,3246,-60.71386111099997,-3.174222221999969
2184,Jeferson Schneider Veríssimo da Silva,0.182,V < 3 hm³,4.8,h < 10 m,4.8,ITACOATIARA,AM,Aquicultura,,IPAAM/AM,"02º57'41.0""S","58º54'53.0""W",Médio,Baixo,-2.9614516862999998,-58.9149939623,3251,-58.91499396199998,-2.9614516859999753
2185,Agropecuária Nova Oriente LTDA,0.268,V < 3 hm³,6.55,h < 10 m,6.55,RIO PRETO DA EVA,AM,Aquicultura,,IPAAM/AM,"02º40'13.0""S","59º24'28.0""W",Médio,Baixo,-2.670473323,-59.4078756072,3255,-59.40787560699994,-2.6704733229999533
2189,P. R. F. LOPES AGROINDÚSTRIA E COMÉRCIO,0.14,V < 3 hm³,17,15 m < h < 30 m,17,RIO PRETO DA EVA,AM,Aquicultura,,IPAAM/AM,"02º39'47.0""S","59º37'53.0""W",Baixo,Médio,-2.6630555556,-59.6314722222,3257,-59.63147222199996,-2.6630555559999607
3385,PR-19,0.12,V < 3 hm³,3,h < 10 m,3,POÇO REDONDO,SE,Dessedentação Animal,,SEMARH/SE,"09º44'54.0""S","37º44'4.0""W",Baixo,Baixo,-9.7484444444,-37.7346666667,3352,-37.73466666699994,-9.748444443999972
3388,PR-14,0.09,V < 3 hm³,5.2,h < 10 m,5.2,POÇO REDONDO,SE,Dessedentação Animal,,SEMARH/SE,"09º52'23.0""S","37º42'26.0""W",Baixo,Baixo,-9.8730833333,-37.7074722222,3354,-37.70747222199998,-9.873083332999954
2603,CALUMBI II,93.525,75 hm³ < V < 200 hm³,14,10 m < h < 15 m,12,FORMOSO DO ARAGUAIA,TO,Irrigação,Lagoa Projeto Rio Formoso,Naturatins,"11º48'5.0""S","49º36'30.0""W",Alto,Alto,-11.8013888889,-49.608611111100004,3462,-49.60861111099996,-11.801388888999952
2605,Barragem Capivari Mirim,0.879,V < 3 hm³,23,h < 10 m,6.8,INDAIATUBA,SP,Regularização de vazão,,DAEE/SP,"23º05'25.0""S","47º13'5.0""W",Baixo,Médio,-23.0902777778,-47.2180555556,3213,-47.21805555599997,-23.090277777999972
2613,BANANAL,35,3 hm³ < V < 75 hm³,30,15 m < h < 30 m,28,GURUPI,TO,Abastecimento humano,Represa Bananal,Naturatins,"11º46'45.0""S","49º01'33.0""W",Médio,Médio,-11.7791666667,-49.0261111111,3510,-49.02611111099998,-11.77916666699997
